"ToOrderLineId","SoOrderLineId","ToCustomerId","ToDepartureDate","ToArrivalDate","ToProductId","ToInKg","ToInCarton","ToQuantity","ToSalesUnit"
5291939,4279461,"CUS008",2017-12-01,2017-12-03,"SKU05",4.32,1,4.32,"Kg"
5291942,4279463,"CUS008",2017-12-01,2017-12-03,"SKU17",4.32,1,4.32,"Kg"
5291944,4279465,"CUS008",2017-12-01,2017-12-04,"SKU06",6.27,1,6.27,"Kg"
5291952,4279473,"CUS008",2017-12-01,2017-12-03,"SKU14",5.94,1,5.94,"Kg"
5291988,4279409,"CUS014",2017-12-01,2017-12-01,"SKU09",10.08,2,10.08,"Kg"
5291998,4279202,"CUS001",2017-12-01,2017-12-01,"SKU13",14.4,6,14.4,"Kg"
5292012,4279235,"CUS001",2017-12-01,2017-12-01,"SKU10",121.82,19.337,121.82,"Kg"
5292041,4279310,"CUS001",2017-12-01,2017-12-01,"SKU15",30.24,7,30.24,"Kg"
5292045,4279348,"CUS014",2017-12-01,2017-12-02,"SKU15",4.32,1,4.32,"Kg"
5292049,4279303,"CUS001",2017-12-01,2017-12-02,"SKU14",42.002,7.071,42.002,"Kg"
5292053,4279201,"CUS001",2017-12-01,2017-12-02,"SKU02",1369.3,111,1369.3,"Kg"
5292054,4279344,"CUS014",2017-12-01,2017-12-02,"SKU02",197.38,16,197.38,"Kg"
5292064,4279370,"CUS014",2017-12-01,2017-12-01,"SKU14",5.94,1,5.94,"Kg"
5292066,4279303,"CUS001",2017-12-01,2017-12-01,"SKU14",5.5183,0.929,5.5183,"Kg"
5292071,4279345,"CUS014",2017-12-01,2017-12-02,"SKU08",31.2,5,31.2,"Kg"
5292076,4279214,"CUS001",2017-12-01,2017-12-01,"SKU08",18.72,3,18.72,"Kg"
5292109,4279179,"CUS001",2017-12-01,2017-12-01,"SKU06",125.4,20,125.4,"Kg"
5292114,4279235,"CUS001",2017-12-01,2017-12-02,"SKU10",67.177,10.663,67.177,"Kg"
5292128,4279280,"CUS001",2017-12-01,2017-12-01,"SKU07",28,10,28,"Kg"
5292141,4279165,"CUS001",2017-12-01,2017-12-02,"SKU05",30.24,7,30.24,"Kg"
5292210,4279381,"CUS014",2017-12-01,2017-12-01,"SKU16",12.552,1,12.552,"Kg"
5292226,4279417,"CUS014",2017-12-01,2017-12-01,"SKU10",6.3,1,6.3,"Kg"
5292243,4278667,"CUS086",2017-12-01,2017-12-02,"SKU08",12.48,2,12.48,"Kg"
5292252,4279328,"CUS041",2017-12-01,2017-12-02,"SKU02",24.672,2,24.672,"Kg"
5292262,4279322,"CUS041",2017-12-01,2017-12-02,"SKU05",4.32,1,4.32,"Kg"
5292297,4279716,"CUS006",2017-12-01,2017-12-02,"SKU17",4.32,1,4.32,"Kg"
5292298,4279717,"CUS006",2017-12-01,2017-12-02,"SKU07",2.8,1,2.8,"Kg"
5292303,4279722,"CUS006",2017-12-01,2017-12-01,"SKU13",2.4,1,2.4,"Kg"
5292308,4278675,"CUS022",2017-12-01,2017-12-03,"SKU02",456.43,37,456.43,"Kg"
5292343,4278736,"CUS022",2017-12-01,2017-12-03,"SKU10",12.6,2,12.6,"Kg"
5292345,4278708,"CUS022",2017-12-01,2017-12-02,"SKU08",12.48,2,12.48,"Kg"
5292359,4278722,"CUS022",2017-12-01,2017-12-03,"SKU15",4.32,1,4.32,"Kg"
5292369,4278731,"CUS022",2017-12-01,2017-12-02,"SKU05",8.64,2,8.64,"Kg"
5292373,4278735,"CUS022",2017-12-01,2017-12-02,"SKU07",2.8,1,2.8,"Kg"
5292387,4278689,"CUS022",2017-12-01,2017-12-02,"SKU14",5.94,1,5.94,"Kg"
5292411,4278774,"CUS022",2017-12-01,2017-12-02,"SKU06",6.27,1,6.27,"Kg"
5292440,4279729,"CUS115",2017-12-01,2017-12-04,"SKU14",11.88,2,11.88,"Kg"
5292441,4278955,"CUS004",2017-12-01,2017-12-02,"SKU02",925.2,75,925.2,"Kg"
5292474,4278906,"CUS004",2017-12-01,2017-12-01,"SKU09",20.16,4,20.16,"Kg"
5292482,4278899,"CUS004",2017-12-01,2017-12-02,"SKU16",12.552,1,12.552,"Kg"
5292486,4278887,"CUS004",2017-12-01,2017-12-01,"SKU06",12.54,2,12.54,"Kg"
5292494,4278926,"CUS004",2017-12-01,2017-12-02,"SKU07",5.6,2,5.6,"Kg"
5292497,4278883,"CUS004",2017-12-01,2017-12-02,"SKU08",12.48,2,12.48,"Kg"
5292502,4278914,"CUS004",2017-12-01,2017-12-01,"SKU15",4.32,1,4.32,"Kg"
5292504,4278959,"CUS004",2017-12-01,2017-12-01,"SKU17",4.32,1,4.32,"Kg"
5292514,4278947,"CUS004",2017-12-01,2017-12-01,"SKU14",5.94,1,5.94,"Kg"
5292523,4278879,"CUS004",2017-12-01,2017-12-02,"SKU10",6.3,1,6.3,"Kg"
5338525,4318183,"CUS074",2017-12-02,2017-12-03,"SKU19",6,1,6,"Kg"
5338528,4318701,"CUS007",2017-12-02,2017-12-02,"SKU09",20.16,4,20.16,"Kg"
5338529,4319212,"CUS034",2017-12-02,2017-12-04,"SKU09",5.04,1,5.04,"Kg"
5338541,4318662,"CUS007",2017-12-02,2017-12-03,"SKU13",2.4,1,2.4,"Kg"
5338599,4318769,"CUS082",2017-12-02,2017-12-03,"SKU15",28.814,6.67,28.814,"Kg"
5338604,4318728,"CUS007",2017-12-02,2017-12-02,"SKU15",8.64,2,8.64,"Kg"
5338608,4318295,"CUS005",2017-12-02,2017-12-02,"SKU15",4.32,1,4.32,"Kg"
5338629,4318699,"CUS007",2017-12-02,2017-12-02,"SKU14",11.88,2,11.88,"Kg"
5338636,4318254,"CUS005",2017-12-02,2017-12-03,"SKU14",5.94,1,5.94,"Kg"
5338637,4319211,"CUS034",2017-12-02,2017-12-05,"SKU14",5.94,1,5.94,"Kg"
5338645,4318298,"CUS005",2017-12-02,2017-12-03,"SKU08",12.48,2,12.48,"Kg"
5338671,4318741,"CUS007",2017-12-02,2017-12-03,"SKU08",12.48,2,12.48,"Kg"
5338672,4318958,"CUS010",2017-12-02,2017-12-05,"SKU08",12.48,2,12.48,"Kg"
5338682,4319181,"CUS043",2017-12-02,2017-12-05,"SKU08",6.24,1,6.24,"Kg"
5338683,4319217,"CUS034",2017-12-02,2017-12-05,"SKU08",6.24,1,6.24,"Kg"
5338684,4317473,"CUS015",2017-12-02,2017-12-03,"SKU04",5.652,3,5.652,"Kg"
5338725,4318763,"CUS007",2017-12-02,2017-12-03,"SKU10",12.6,2,12.6,"Kg"
5338751,4318330,"CUS005",2017-12-02,2017-12-03,"SKU10",6.3,1,6.3,"Kg"
5338772,4318717,"CUS007",2017-12-02,2017-12-03,"SKU05",4.32,1,4.32,"Kg"
5338774,4318956,"CUS010",2017-12-02,2017-12-04,"SKU05",4.32,1,4.32,"Kg"
5338776,4317438,"CUS015",2017-12-02,2017-12-02,"SKU11",3.744,2,3.744,"Kg"
5338796,4317412,"CUS015",2017-12-02,2017-12-02,"SKU05",0.96,0.22222,0.96,"Kg"
5338801,4317836,"CUS003",2017-12-02,2017-12-03,"SKU05",0.48,0.11111,0.48,"Kg"
5338910,4318703,"CUS007",2017-12-02,2017-12-03,"SKU07",2.8,1,2.8,"Kg"
5338919,4317427,"CUS015",2017-12-02,2017-12-02,"SKU07",1.12,0.4,1.12,"Kg"
5338933,4318968,"CUS010",2017-12-02,2017-12-04,"SKU02",271.39,22,271.39,"Kg"
5338934,4319195,"CUS043",2017-12-02,2017-12-04,"SKU02",10.7672432159944,0.872830999999543,10.7672432159944,"Kg"
5338936,4319195,"CUS043",2017-12-02,2017-12-04,"SKU02",174.272756784006,14.1271690000005,174.272756784006,"Kg"
5338966,4318713,"CUS007",2017-12-02,2017-12-02,"SKU02",49.344,4,49.344,"Kg"
5338984,4317447,"CUS015",2017-12-02,2017-12-03,"SKU12",5.544,3,5.544,"Kg"
5339065,4319251,"CUS034",2017-12-02,2017-12-05,"SKU17",4.32,1,4.32,"Kg"
5339069,4318704,"CUS007",2017-12-02,2017-12-03,"SKU17",4.32,1,4.32,"Kg"
5339204,4317547,"CUS020",2017-12-02,2017-12-03,"SKU05",0.96,0.22222,0.96,"Kg"
5339261,4317808,"CUS063",2017-12-02,2017-12-02,"SKU05",1.44,0.33333,1.44,"Kg"
5339291,4317931,"CUS037",2017-12-02,2017-12-02,"SKU10",6.3,1,6.3,"Kg"
5339316,4317940,"CUS037",2017-12-02,2017-12-02,"SKU08",3.12,0.5,3.12,"Kg"
5339327,4317877,"CUS037",2017-12-02,2017-12-03,"SKU07",1.12,0.4,1.12,"Kg"
5339353,4317908,"CUS037",2017-12-02,2017-12-02,"SKU05",0.48,0.11111,0.48,"Kg"
5339367,4317867,"CUS037",2017-12-02,2017-12-03,"SKU15",0.48,0.11111,0.48,"Kg"
5339425,4317377,"CUS009",2017-12-02,2017-12-03,"SKU05",6.72,1.5556,6.72,"Kg"
5339445,4317375,"CUS009",2017-12-02,2017-12-03,"SKU13",2.4,1,2.4,"Kg"
5339448,4317316,"CUS009",2017-12-02,2017-12-02,"SKU10",6.3,1,6.3,"Kg"
5339474,4317331,"CUS009",2017-12-02,2017-12-02,"SKU15",2.88,0.66667,2.88,"Kg"
5339478,4317345,"CUS009",2017-12-02,2017-12-02,"SKU08",3.12,0.5,3.12,"Kg"
5339499,4317393,"CUS009",2017-12-02,2017-12-02,"SKU09",1.26,0.25,1.26,"Kg"
5339585,4317989,"CUS061",2017-12-02,2017-12-05,"SKU05",0.48,0.11111,0.48,"Kg"
5339598,4318201,"CUS079",2017-12-02,2017-12-04,"SKU09",7.56,1.5,7.56,"Kg"
5339669,4317686,"CUS028",2017-12-02,2017-12-02,"SKU15",0.48,0.11111,0.48,"Kg"
5339674,4317730,"CUS028",2017-12-02,2017-12-03,"SKU05",0.48,0.11111,0.48,"Kg"
5339708,4317769,"CUS059",2017-12-02,2017-12-03,"SKU15",1.44,0.33333,1.44,"Kg"
5339820,4317590,"CUS026",2017-12-02,2017-12-02,"SKU15",0.48,0.11111,0.48,"Kg"
5339848,4318189,"CUS068",2017-12-02,2017-12-02,"SKU05",4.32,1,4.32,"Kg"
5339853,4318943,"CUS008",2017-12-02,2017-12-05,"SKU02",357.74,29,357.74,"Kg"
5339893,4318930,"CUS008",2017-12-02,2017-12-04,"SKU09",5.04,1,5.04,"Kg"
5339911,4318893,"CUS008",2017-12-02,2017-12-05,"SKU08",6.24,1,6.24,"Kg"
5339918,4318946,"CUS008",2017-12-02,2017-12-05,"SKU07",2.8,1,2.8,"Kg"
5339919,4318510,"CUS040",2017-12-02,2017-12-03,"SKU02",185.04,15,185.04,"Kg"
5339930,4318488,"CUS040",2017-12-02,2017-12-03,"SKU06",12.54,2,12.54,"Kg"
5339944,4318485,"CUS040",2017-12-02,2017-12-02,"SKU09",10.08,2,10.08,"Kg"
5339952,4318480,"CUS040",2017-12-02,2017-12-03,"SKU10",6.3,1,6.3,"Kg"
5339962,4318495,"CUS040",2017-12-02,2017-12-03,"SKU14",5.94,1,5.94,"Kg"
5339968,4318508,"CUS040",2017-12-02,2017-12-03,"SKU07",2.8,1,2.8,"Kg"
5339976,4318516,"CUS040",2017-12-02,2017-12-02,"SKU17",4.32,1,4.32,"Kg"
5339981,4318521,"CUS040",2017-12-02,2017-12-03,"SKU08",6.24,1,6.24,"Kg"
5340008,4318558,"CUS027",2017-12-02,2017-12-03,"SKU07",11.2,4,11.2,"Kg"
5340019,4318574,"CUS027",2017-12-02,2017-12-02,"SKU05",8.64,2,8.64,"Kg"
5340038,4318593,"CUS027",2017-12-02,2017-12-03,"SKU14",11.88,2,11.88,"Kg"
5340051,4318606,"CUS027",2017-12-02,2017-12-03,"SKU08",9.048,1.45,9.048,"Kg"
5340054,4318644,"CUS027",2017-12-02,2017-12-02,"SKU17",8.64,2,8.64,"Kg"
5340064,4318600,"CUS027",2017-12-02,2017-12-02,"SKU09",5.04,1,5.04,"Kg"
5340072,4318627,"CUS027",2017-12-02,2017-12-02,"SKU13",2.4,1,2.4,"Kg"
5340077,4318573,"CUS027",2017-12-02,2017-12-03,"SKU06",6.27,1,6.27,"Kg"
5340089,4318606,"CUS027",2017-12-02,2017-12-02,"SKU08",3.432,0.55,3.432,"Kg"
5340090,4318847,"CUS014",2017-12-02,2017-12-03,"SKU02",678.48,55,678.48,"Kg"
5340128,4318861,"CUS014",2017-12-02,2017-12-02,"SKU09",5.04,1,5.04,"Kg"
5340131,4318864,"CUS014",2017-12-02,2017-12-03,"SKU07",2.8,1,2.8,"Kg"
5340146,4318825,"CUS014",2017-12-02,2017-12-03,"SKU08",6.24,1,6.24,"Kg"
5340153,4318880,"CUS014",2017-12-02,2017-12-03,"SKU17",4.32,1,4.32,"Kg"
5340163,4319035,"CUS038",2017-12-02,2017-12-03,"SKU09",5.04,1,5.04,"Kg"
5340183,4318228,"CUS052",2017-12-02,2017-12-02,"SKU05",4.32,1,4.32,"Kg"
5340185,4318211,"CUS052",2017-12-02,2017-12-03,"SKU09",5.04,1,5.04,"Kg"
5340226,4319065,"CUS006",2017-12-02,2017-12-02,"SKU14",11.88,2,11.88,"Kg"
5340235,4319060,"CUS006",2017-12-02,2017-12-03,"SKU09",15.12,3,15.12,"Kg"
5340259,4319066,"CUS006",2017-12-02,2017-12-03,"SKU08",12.48,2,12.48,"Kg"
5340293,4319090,"CUS006",2017-12-02,2017-12-02,"SKU17",4.32,1,4.32,"Kg"
5340317,4318816,"CUS036",2017-12-02,2017-12-03,"SKU17",8.64,2,8.64,"Kg"
5340337,4318798,"CUS036",2017-12-02,2017-12-02,"SKU08",6.24,1,6.24,"Kg"
5340353,4318814,"CUS036",2017-12-02,2017-12-02,"SKU07",2.8,1,2.8,"Kg"
5340379,4318380,"CUS004",2017-12-02,2017-12-02,"SKU02",837.4,67.883,837.4,"Kg"
5340386,4318380,"CUS004",2017-12-02,2017-12-03,"SKU02",87.795,7.117,87.795,"Kg"
5340413,4318424,"CUS004",2017-12-02,2017-12-03,"SKU13",7.2,3,7.2,"Kg"
5340418,4318412,"CUS004",2017-12-02,2017-12-03,"SKU05",12.96,3,12.96,"Kg"
5340427,4318388,"CUS004",2017-12-02,2017-12-03,"SKU08",12.48,2,12.48,"Kg"
5340446,4318407,"CUS004",2017-12-02,2017-12-02,"SKU09",10.08,2,10.08,"Kg"
5340471,4318375,"CUS004",2017-12-02,2017-12-02,"SKU15",4.32,1,4.32,"Kg"
5381983,4359253,"CUS039",2017-12-03,2017-12-05,"SKU09",10.08,2,10.08,"Kg"
5381984,4358382,"CUS005",2017-12-03,2017-12-04,"SKU09",5.04,1,5.04,"Kg"
5382004,4358345,"CUS005",2017-12-03,2017-12-03,"SKU13",4.8,2,4.8,"Kg"
5382005,4358537,"CUS019",2017-12-03,2017-12-04,"SKU13",4.8,2,4.8,"Kg"
5382006,4359262,"CUS039",2017-12-03,2017-12-05,"SKU13",2.4,1,2.4,"Kg"
5382080,4359247,"CUS039",2017-12-03,2017-12-06,"SKU14",5.94,1,5.94,"Kg"
5382113,4358592,"CUS019",2017-12-03,2017-12-04,"SKU08",18.72,3,18.72,"Kg"
5382115,4358322,"CUS005",2017-12-03,2017-12-04,"SKU08",12.48,2,12.48,"Kg"
5382126,4358266,"CUS053",2017-12-03,2017-12-04,"SKU08",3.12,0.5,3.12,"Kg"
5382163,4358561,"CUS019",2017-12-03,2017-12-05,"SKU06",12.54,2,12.54,"Kg"
5382173,4357999,"CUS003",2017-12-03,2017-12-05,"SKU05",8.64,2,8.64,"Kg"
5382175,4358178,"CUS032",2017-12-03,2017-12-03,"SKU05",8.64,2,8.64,"Kg"
5382178,4358356,"CUS005",2017-12-03,2017-12-04,"SKU10",6.3,1,6.3,"Kg"
5382179,4358544,"CUS019",2017-12-03,2017-12-04,"SKU10",6.3,1,6.3,"Kg"
5382180,4358369,"CUS005",2017-12-03,2017-12-03,"SKU06",6.27,1,6.27,"Kg"
5382196,4358545,"CUS019",2017-12-03,2017-12-05,"SKU05",4.32,1,4.32,"Kg"
5382223,4357635,"CUS015",2017-12-03,2017-12-04,"SKU05",0.96,0.22222,0.96,"Kg"
5382225,4357694,"CUS029",2017-12-03,2017-12-03,"SKU05",0.48,0.11111,0.48,"Kg"
5382272,4359091,"CUS010",2017-12-03,2017-12-06,"SKU07",19.6,7,19.6,"Kg"
5382290,4359085,"CUS010",2017-12-03,2017-12-06,"SKU02",604.46,49,604.46,"Kg"
5382342,4359264,"CUS039",2017-12-03,2017-12-06,"SKU07",8.4,3,8.4,"Kg"
5382388,4359084,"CUS010",2017-12-03,2017-12-06,"SKU17",8.64,2,8.64,"Kg"
5382419,4358346,"CUS005",2017-12-03,2017-12-04,"SKU17",4.32,1,4.32,"Kg"
5382519,4358255,"CUS053",2017-12-03,2017-12-03,"SKU07",0.56,0.2,0.56,"Kg"
5382569,4357751,"CUS020",2017-12-03,2017-12-05,"SKU04",3.768,2,3.768,"Kg"
5382571,4357742,"CUS020",2017-12-03,2017-12-04,"SKU10",6.3,1,6.3,"Kg"
5382601,4357756,"CUS020",2017-12-03,2017-12-04,"SKU15",0.48,0.11111,0.48,"Kg"
5382612,4357748,"CUS020",2017-12-03,2017-12-05,"SKU05",0.48,0.11111,0.48,"Kg"
5382710,4357601,"CUS009",2017-12-03,2017-12-03,"SKU06",2.508,0.4,2.508,"Kg"
5382720,4357570,"CUS009",2017-12-03,2017-12-03,"SKU05",0.96,0.22222,0.96,"Kg"
5382730,4357612,"CUS009",2017-12-03,2017-12-03,"SKU15",0.48,0.11111,0.48,"Kg"
5382810,4357857,"CUS028",2017-12-03,2017-12-04,"SKU11",1.872,1,1.872,"Kg"
5382816,4357849,"CUS028",2017-12-03,2017-12-03,"SKU15",0.48,0.11111,0.48,"Kg"
5382845,4357813,"CUS026",2017-12-03,2017-12-04,"SKU04",3.768,2,3.768,"Kg"
5382968,4357961,"CUS049",2017-12-03,2017-12-04,"SKU10",2.52,0.4,2.52,"Kg"
5383042,4358622,"CUS011",2017-12-03,2017-12-04,"SKU10",18.9,3,18.9,"Kg"
5383043,4358614,"CUS011",2017-12-03,2017-12-04,"SKU06",18.81,3,18.81,"Kg"
5383045,4358629,"CUS011",2017-12-03,2017-12-04,"SKU08",18.72,3,18.72,"Kg"
5383049,4358633,"CUS011",2017-12-03,2017-12-03,"SKU09",10.08,2,10.08,"Kg"
5383065,4358610,"CUS011",2017-12-03,2017-12-03,"SKU05",8.64,2,8.64,"Kg"
5383141,4359046,"CUS008",2017-12-03,2017-12-05,"SKU17",4.32,1,4.32,"Kg"
5383148,4358994,"CUS008",2017-12-03,2017-12-05,"SKU09",5.04,1,5.04,"Kg"
5383151,4358989,"CUS008",2017-12-03,2017-12-05,"SKU07",2.8,1,2.8,"Kg"
5383158,4358981,"CUS014",2017-12-03,2017-12-04,"SKU09",10.08,2,10.08,"Kg"
5383159,4359108,"CUS038",2017-12-03,2017-12-04,"SKU09",5.04,1,5.04,"Kg"
5383181,4358776,"CUS001",2017-12-03,2017-12-03,"SKU14",47.52,8,47.52,"Kg"
5383197,4358772,"CUS001",2017-12-03,2017-12-03,"SKU08",12.48,2,12.48,"Kg"
5383222,4358814,"CUS001",2017-12-03,2017-12-04,"SKU05",8.64,2,8.64,"Kg"
5383233,4358980,"CUS014",2017-12-03,2017-12-04,"SKU05",4.32,1,4.32,"Kg"
5383276,4358758,"CUS027",2017-12-03,2017-12-03,"SKU02",1850.4,150,1850.4,"Kg"
5383310,4358861,"CUS001",2017-12-03,2017-12-03,"SKU15",17.28,4,17.28,"Kg"
5383333,4358783,"CUS001",2017-12-03,2017-12-03,"SKU17",4.32,1,4.32,"Kg"
5383348,4358913,"CUS041",2017-12-03,2017-12-04,"SKU06",12.54,2,12.54,"Kg"
5383375,4358894,"CUS041",2017-12-03,2017-12-03,"SKU16",12.552,1,12.552,"Kg"
5383379,4358898,"CUS041",2017-12-03,2017-12-04,"SKU07",2.8,1,2.8,"Kg"
5383381,4358886,"CUS041",2017-12-03,2017-12-04,"SKU08",6.24,1,6.24,"Kg"
5383390,4358879,"CUS041",2017-12-03,2017-12-04,"SKU10",6.3,1,6.3,"Kg"
5383393,4358912,"CUS041",2017-12-03,2017-12-04,"SKU17",4.32,1,4.32,"Kg"
5383414,4358864,"CUS041",2017-12-03,2017-12-03,"SKU09",5.04,1,5.04,"Kg"
5383415,4358918,"CUS041",2017-12-03,2017-12-03,"SKU05",4.32,1,4.32,"Kg"
5383447,4359191,"CUS006",2017-12-03,2017-12-04,"SKU14",17.82,3,17.82,"Kg"
5383467,4359230,"CUS006",2017-12-03,2017-12-04,"SKU09",10.08,2,10.08,"Kg"
5383474,4359160,"CUS006",2017-12-03,2017-12-03,"SKU08",12.48,2,12.48,"Kg"
5383477,4359171,"CUS006",2017-12-03,2017-12-04,"SKU17",4.32,1,4.32,"Kg"
5383481,4359158,"CUS006",2017-12-03,2017-12-04,"SKU13",2.4,1,2.4,"Kg"
5383484,4359194,"CUS006",2017-12-03,2017-12-03,"SKU07",2.8,1,2.8,"Kg"
5383509,4359219,"CUS006",2017-12-03,2017-12-04,"SKU15",4.32,1,4.32,"Kg"
5383513,4359224,"CUS006",2017-12-03,2017-12-03,"SKU16",12.552,1,12.552,"Kg"
5383529,4358312,"CUS022",2017-12-03,2017-12-04,"SKU09",10.08,2,10.08,"Kg"
5383571,4358724,"CUS044",2017-12-03,2017-12-04,"SKU07",5.6,2,5.6,"Kg"
5383582,4358714,"CUS044",2017-12-03,2017-12-04,"SKU05",4.32,1,4.32,"Kg"
5383595,4358727,"CUS044",2017-12-03,2017-12-04,"SKU06",6.27,1,6.27,"Kg"
5383599,4358731,"CUS044",2017-12-03,2017-12-04,"SKU08",6.24,1,6.24,"Kg"
5383614,4358746,"CUS044",2017-12-03,2017-12-05,"SKU10",6.3,1,6.3,"Kg"
5383624,4358501,"CUS004",2017-12-03,2017-12-04,"SKU02",925.2,75,925.2,"Kg"
5383649,4358508,"CUS004",2017-12-03,2017-12-04,"SKU06",30.096,4.8,30.096,"Kg"
5383659,4358494,"CUS004",2017-12-03,2017-12-04,"SKU09",20.16,4,20.16,"Kg"
5383664,4358450,"CUS004",2017-12-03,2017-12-04,"SKU13",9.6,4,9.6,"Kg"
5383672,4358436,"CUS004",2017-12-03,2017-12-03,"SKU08",12.48,2,12.48,"Kg"
5383679,4358467,"CUS004",2017-12-03,2017-12-04,"SKU10",12.6,2,12.6,"Kg"
5383695,4358484,"CUS004",2017-12-03,2017-12-04,"SKU07",2.8,1,2.8,"Kg"
5383700,4358454,"CUS004",2017-12-03,2017-12-04,"SKU05",4.32,1,4.32,"Kg"
5383719,4358507,"CUS004",2017-12-03,2017-12-03,"SKU17",4.32,1,4.32,"Kg"
5383721,4358508,"CUS004",2017-12-03,2017-12-03,"SKU06",1.254,0.2,1.254,"Kg"
5423360,4392304,"CUS007",2017-12-05,2017-12-06,"SKU09",20.16,4,20.16,"Kg"
5423361,4391611,"CUS031",2017-12-05,2017-12-06,"SKU09",20.16,4,20.16,"Kg"
5423362,4390832,"CUS029",2017-12-05,2017-12-06,"SKU09",8.82,1.75,8.82,"Kg"
5423373,4392367,"CUS007",2017-12-05,2017-12-05,"SKU13",7.2,3,7.2,"Kg"
5423374,4391962,"CUS005",2017-12-05,2017-12-06,"SKU13",2.4,1,2.4,"Kg"
5423375,4390844,"CUS029",2017-12-05,2017-12-05,"SKU13",2.4,1,2.4,"Kg"
5423376,4392864,"CUS034",2017-12-05,2017-12-07,"SKU13",2.4,1,2.4,"Kg"
5423428,4391969,"CUS005",2017-12-05,2017-12-06,"SKU14",17.82,3,17.82,"Kg"
5423429,4392335,"CUS007",2017-12-05,2017-12-05,"SKU14",11.88,2,11.88,"Kg"
5423434,4390933,"CUS029",2017-12-05,2017-12-06,"SKU14",1.32,0.22222,1.32,"Kg"
5423470,4392330,"CUS007",2017-12-05,2017-12-05,"SKU08",18.72,3,18.72,"Kg"
5423472,4392646,"CUS048",2017-12-05,2017-12-07,"SKU08",12.48,2,12.48,"Kg"
5423530,4391889,"CUS005",2017-12-05,2017-12-05,"SKU10",6.3,1,6.3,"Kg"
5423531,4392286,"CUS007",2017-12-05,2017-12-06,"SKU10",6.3,1,6.3,"Kg"
5423547,4392358,"CUS007",2017-12-05,2017-12-06,"SKU05",4.32,1,4.32,"Kg"
5423570,4390805,"CUS029",2017-12-05,2017-12-06,"SKU05",0.48,0.11111,0.48,"Kg"
5423571,4390791,"CUS057",2017-12-05,2017-12-05,"SKU05",0.48,0.11111,0.48,"Kg"
5423658,4392314,"CUS007",2017-12-05,2017-12-06,"SKU07",5.6,2,5.6,"Kg"
5423665,4392686,"CUS010",2017-12-05,2017-12-07,"SKU02",308.4,25,308.4,"Kg"
5423666,4392307,"CUS007",2017-12-05,2017-12-05,"SKU02",296.06,24,296.06,"Kg"
5423801,4392388,"CUS082",2017-12-05,2017-12-07,"SKU15",8.64,2,8.64,"Kg"
5423896,4392721,"CUS010",2017-12-05,2017-12-08,"SKU06",6.27,1,6.27,"Kg"
5423897,4392356,"CUS007",2017-12-05,2017-12-06,"SKU06",6.27,1,6.27,"Kg"
5423915,4392379,"CUS007",2017-12-05,2017-12-05,"SKU15",4.32,1,4.32,"Kg"
5423937,4392314,"CUS007",2017-12-05,2017-12-05,"SKU07",2.8,1,2.8,"Kg"
5423939,4392648,"CUS048",2017-12-05,2017-12-07,"SKU17",4.32,1,4.32,"Kg"
5423945,4392625,"CUS048",2017-12-05,2017-12-07,"SKU07",2.8,1,2.8,"Kg"
5424041,4390893,"CUS029",2017-12-05,2017-12-05,"SKU07",0.56,0.2,0.56,"Kg"
5424080,4391535,"CUS091",2017-12-05,2017-12-05,"SKU03",3,1,3,"Kg"
5424187,4390965,"CUS020",2017-12-05,2017-12-06,"SKU15",1.44,0.33333,1.44,"Kg"
5424194,4391018,"CUS020",2017-12-05,2017-12-06,"SKU11",1.872,1,1.872,"Kg"
5424203,4390996,"CUS020",2017-12-05,2017-12-07,"SKU20",2,0.2,2,"Kg"
5424206,4390995,"CUS020",2017-12-05,2017-12-06,"SKU04",1.884,1,1.884,"Kg"
5424207,4390993,"CUS020",2017-12-05,2017-12-07,"SKU10",2.52,0.4,2.52,"Kg"
5424219,4390996,"CUS020",2017-12-05,2017-12-06,"SKU20",1,0.1,1,"Kg"
5424266,4391316,"CUS037",2017-12-05,2017-12-06,"SKU03",3,1,3,"Kg"
5424270,4391344,"CUS037",2017-12-05,2017-12-06,"SKU06",6.27,1,6.27,"Kg"
5424274,4391299,"CUS037",2017-12-05,2017-12-06,"SKU08",3.12,0.5,3.12,"Kg"
5424310,4391375,"CUS037",2017-12-05,2017-12-06,"SKU07",0.56,0.2,0.56,"Kg"
5424318,4391343,"CUS037",2017-12-05,2017-12-05,"SKU09",1.26,0.25,1.26,"Kg"
5424370,4390679,"CUS009",2017-12-05,2017-12-05,"SKU03",30,10,30,"Kg"
5424415,4390597,"CUS009",2017-12-05,2017-12-06,"SKU12",1.848,1,1.848,"Kg"
5424417,4390672,"CUS009",2017-12-05,2017-12-05,"SKU04",1.884,1,1.884,"Kg"
5424423,4390560,"CUS009",2017-12-05,2017-12-06,"SKU11",1.872,1,1.872,"Kg"
5424428,4390646,"CUS009",2017-12-05,2017-12-05,"SKU15",3.84,0.88889,3.84,"Kg"
5424430,4390648,"CUS009",2017-12-05,2017-12-05,"SKU20",5,0.5,5,"Kg"
5424454,4390592,"CUS009",2017-12-05,2017-12-05,"SKU08",3.12,0.5,3.12,"Kg"
5424461,4390662,"CUS009",2017-12-05,2017-12-05,"SKU05",0.96,0.22222,0.96,"Kg"
5424471,4390600,"CUS009",2017-12-05,2017-12-06,"SKU14",0.66,0.11111,0.66,"Kg"
